Price,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
2018-01-22,,,,,,,,152.27908325195312,,,,,152.29694866215286,,,,,150.79543594231274,,,,,151.93944953011027,,,,,1401000,
2018-01-23,,,,,,,,150.74183654785156,,,,,152.01990910516687,,,,,150.53626155821294,,,,,151.85009221708276,,,,,1365000,
2018-01-24,,,,,,,,151.58200073242188,,,,,152.32381099585004,,,,,150.20559997780276,,,,,151.68031507203753,,,,,1448700,
2018-01-25,,,,,,,,151.1619110107422,,,,,153.19074012073827,,,,,149.17775907270976,,,,,152.83324091870665,,,,,1651300,
2018-01-26,,,,,,,,153.27117919921875,,,,,153.69124823540005,,,,,151.17083401831223,,,,,151.49258873458473,,,,,1554500,
2018-01-29,,,,,,,,151.2066192626953,,,,,153.68234334068788,,,,,150.8312409320883,,,,,153.2712205376187,,,,,1487600,
2018-01-30,,,,,,,,150.60772705078125,,,,,151.4031741430669,,,,,149.09728175604474,,,,,149.9284733033663,,,,,1712700,
2018-01-31,,,,,,,,148.73983764648438,,,,,152.45789002071155,,,,,148.50746448724124,,,,,151.42112305598462,,,,,1969800,
2018-02-01,,,,,,,,150.0178985595703,,,,,150.50052385046226,,,,,146.8092838681521,,,,,148.35550134337734,,,,,1721300,
2018-02-02,,,,,,,,147.4349365234375,,,,,150.08939623457115,,,,,147.2204288051437,,,,,148.9543286909516,,,,,2568700,
2018-02-05,,,,,,,,140.33847045898438,,,,,148.41807048583186,,,,,140.29377964500506,,,,,145.77254340600498,,,,,3549600,
2018-02-06,,,,,,,,144.6821746826172,,,,,145.02179491675506,,,,,135.36023136402758,,,,,137.59463602054083,,,,,3377400,
2018-02-07,,,,,,,,144.28890991210938,,,,,146.71994314525926,,,,,143.81521724013825,,,,,144.04759040296764,,,,,2378800,
2018-02-08,,,,,,,,137.3354034423828,,,,,144.09223859784703,,,,,137.29071263721005,,,,,144.07435954823413,,,,,3051300,
2018-02-09,,,,,,,,138.4705047607422,,,,,140.45465698518285,,,,,132.81300474636726,,,,,138.89952023037208,,,,,3895300,
2018-02-12,,,,,,,,142.2958221435547,,,,,143.32364275821246,,,,,139.3464054767365,,,,,140.08822940708052,,,,,2343100,
2018-02-13,,,,,,,,144.16378784179688,,,,,144.44085183078045,,,,,140.8211136431445,,,,,141.23225009106181,,,,,1795900,
2018-02-14,,,,,,,,145.9334259033203,,,,,147.3634502412545,,,,,142.7873805424988,,,,,142.96614381303266,,,,,2854000,
2018-02-15,,,,,,,,149.08834838867188,,,,,149.63354343000296,,,,,145.674186670381,,,,,147.4706423126108,,,,,3026200,
2018-02-16,,,,,,,,151.43899536132812,,,,,156.64068173231576,,,,,144.79833836814186,,,,,148.1499449806439,,,,,6626900,
2018-02-20,,,,,,,,147.26507568359375,,,,,151.9036997202108,,,,,146.26405360125005,,,,,151.08142719759078,,,,,3750400,
2018-02-21,,,,,,,,144.86985778808594,,,,,149.06160312748338,,,,,144.76261072808862,,,,,147.2919584489083,,,,,2753300,
2018-02-22,,,,,,,,146.71994018554688,,,,,148.1857089902846,,,,,145.46866548441,,,,,145.68317322573358,,,,,1908800,
2018-02-23,,,,,,,,148.57894897460938,,,,,148.59681438933669,,,,,145.56696279107476,,,,,147.48855861651194,,,,,2038800,
2018-02-26,,,,,,,,149.6693572998047,,,,,150.42904664854763,,,,,148.03377156631421,,,,,149.30291168808722,,,,,1770000,
2018-02-27,,,,,,,,146.20156860351562,,,,,149.73192526904828,,,,,146.20156860351562,,,,,149.73192526904828,,,,,2281800,
2018-02-28,,,,,,,,143.7794647216797,,,,,147.3992029486792,,,,,143.7794647216797,,,,,146.50544109696196,,,,,2781400,
2018-03-01,,,,,,,,140.1507568359375,,,,,145.5490846342019,,,,,139.1944389983431,,,,,143.67217978533967,,,,,3697000,
2018-03-02,,,,,,,,137.0226287841797,,,,,139.65922354766838,,,,,135.65517422730568,,,,,139.0246602632229,,,,,4169500,
2018-03-05,,,,,,,,140.80320739746094,,,,,141.42885147622104,,,,,134.99375654632868,,,,,136.33439905043613,,,,,3093400,
2018-03-06,,,,,,,,141.670166015625,,,,,142.61756489911204,,,,,140.7317271152448,,,,,141.75061493548407,,,,,2394000,
2018-03-07,,,,,,,,141.12493896484375,,,,,141.50033080553177,,,,,138.51515695535227,,,,,139.46254198728263,,,,,2589100,
2018-03-08,,,,,,,,143.94923400878906,,,,,144.20843249711837,,,,,139.1765505734162,,,,,140.937261929527,,,,,3508000,
2018-03-09,,,,,,,,150.0894012451172,,,,,150.1609038202688,,,,,144.54808122922327,,,,,144.78940071564477,,,,,3828000,
2018-03-12,,,,,,,,146.6037139892578,,,,,150.1966394357088,,,,,145.50439104107704,,,,,150.11620416485354,,,,,2260900,
2018-03-13,,,,,,,,144.18165588378906,,,,,148.6415184065458,,,,,143.60070254823293,,,,,147.4349481946474,,,,,2732300,
2018-03-14,,,,,,,,143.18959045410156,,,,,145.2362990680624,,,,,142.0187509874652,,,,,145.16479648430212,,,,,2243000,
2018-03-15,,,,,,,,142.6444091796875,,,,,144.50342198893563,,,,,142.24220540186317,,,,,143.82416783316128,,,,,1320700,
2018-03-16,,,,,,,,146.4696807861328,,,,,146.5590487790073,,,,,142.43880654259223,,,,,142.7516286119581,,,,,3818700,
2018-03-19,,,,,,,,142.58177185058594,,,,,145.62055551354194,,,,,141.06238001910793,,,,,145.3703033830735,,,,,2798600,
2018-03-20,,,,,,,,142.9929656982422,,,,,144.83411295820054,,,,,142.2690071318672,,,,,143.18064805277646,,,,,1499400,
2018-03-21,,,,,,,,141.25906372070312,,,,,143.39515400577721,,,,,139.1855296737788,,,,,142.00982040484183,,,,,2901100,
2018-03-22,,,,,,,,135.47640991210938,,,,,139.75752276386706,,,,,135.14572242328455,,,,,137.4069385966633,,,,,3768800,
2018-03-23,,,,,,,,132.2767333984375,,,,,137.3979841905042,,,,,131.91923416866544,,,,,135.6372725265478,,,,,2940600,
2018-03-26,,,,,,,,137.04942321777344,,,,,137.3532989391566,,,,,133.08111887309758,,,,,135.30659053605012,,,,,2463800,
2018-03-27,,,,,,,,135.9947967529297,,,,,140.3116678197127,,,,,134.86864817341603,,,,,137.8538229060057,,,,,2691400,
2018-03-28,,,,,,,,135.92298889160156,,,,,137.85219194660235,,,,,133.50924990114572,,,,,135.92298889160156,,,,,2655000,
2018-03-29,,,,,,,,139.36863708496094,,,,,139.826255137928,,,,,135.95889448086308,,,,,136.7485091394115,,,,,3526700,
2018-04-02,,,,,,,,136.2281036376953,,,,,138.9738396700549,,,,,133.9579218569162,,,,,138.5251896336115,,,,,2150600,
2018-04-03,,,,,,,,137.32275390625,,,,,137.4753069193299,,,,,134.3796116889078,,,,,137.00870719461713,,,,,1957400,
2018-04-04,,,,,,,,133.3118896484375,,,,,133.84129345009592,,,,,128.82538890547409,,,,,130.39566416551128,,,,,4478100,
2018-04-05,,,,,,,,135.79739379882812,,,,,137.49329043954566,,,,,133.97587569182457,,,,,134.52322930029496,,,,,2963400,
2018-04-06,,,,,,,,130.45849609375,,,,,134.41559388549592,,,,,128.34086674029174,,,,,133.99386162968355,,,,,3294000,
2018-04-09,,,,,,,,128.2780303955078,,,,,132.29793107485813,,,,,128.07164151113574,,,,,131.6070061530014,,,,,3629600,
2018-04-10,,,,,,,,132.8093719482422,,,,,134.13738584504466,,,,,130.50331800060883,,,,,131.0506715642568,,,,,2597400,
2018-04-11,,,,,,,,129.57911682128906,,,,,131.16732821495143,,,,,129.4355455125256,,,,,130.35079549125064,,,,,2309000,
2018-04-12,,,,,,,,134.82827758789062,,,,,135.65379185008678,,,,,130.69172451524594,,,,,130.69172451524594,,,,,3258100,
2018-04-13,,,,,,,,134.5770263671875,,,,,136.38957588032827,,,,,133.67972652586954,,,,,136.12936495069803,,,,,2634900,
2018-04-16,,,,,,,,133.67974853515625,,,,,135.74354124831606,,,,,133.06060935203718,,,,,135.644837701852,,,,,2608100,
2018-04-17,,,,,,,,133.83224487304688,,,,,136.52414397495227,,,,,133.83224487304688,,,,,135.21409407938083,,,,,1957800,
2018-04-18,,,,,,,,134.38861083984375,,,,,136.12937484925249,,,,,134.06558232581213,,,,,135.12438964353743,,,,,2022000,
2018-04-19,,,,,,,,132.89015197753906,,,,,135.06161660416257,,,,,131.45446632258665,,,,,134.44247733661075,,,,,2290300,
2018-04-20,,,,,,,,131.8672332763672,,,,,134.47836625188,,,,,131.27501190389484,,,,,133.09653007449126,,,,,1896700,
2018-04-23,,,,,,,,131.04171752929688,,,,,132.63892451026427,,,,,130.39567397011,,,,,132.12745681508602,,,,,1245200,
2018-04-24,,,,,,,,123.92609405517578,,,,,133.83227927202864,,,,,123.29798684162984,,,,,133.0785506157735,,,,,5467900,
2018-04-25,,,,,,,,123.8273696899414,,,,,125.53223379594579,,,,,122.12250558393704,,,,,123.89018724658662,,,,,3067300,
2018-04-26,,,,,,,,122.32891845703125,,,,,124.04276485251766,,,,,119.96901492493963,,,,,123.87227565095347,,,,,4071600,
2018-04-27,,,,,,,,123.43257141113281,,,,,125.55916778172141,,,,,122.32889637355376,,,,,122.66089295347929,,,,,2602000,
2018-04-30,,,,,,,,121.431640625,,,,,124.22224486168065,,,,,121.3329370529612,,,,,123.59413744494051,,,,,2533400,
2018-05-01,,,,,,,,121.46749877929688,,,,,122.23020926954841,,,,,118.60510953770732,,,,,120.92014522189217,,,,,2378800,
2018-05-02,,,,,,,,120.91116333007812,,,,,123.71971644035406,,,,,120.76759205792438,,,,,121.50338455892974,,,,,2585000,
2018-05-03,,,,,,,,122.81343841552734,,,,,123.30695612090591,,,,,117.77958520408697,,,,,122.03279184901703,,,,,3716900,
2018-05-04,,,,,,,,123.19930267333984,,,,,124.05173500373913,,,,,121.27009930273881,,,,,122.1404814682648,,,,,1934700,
2018-05-07,,,,,,,,125.81940460205078,,,,,127.21022231283207,,,,,124.96697235728519,,,,,125.62199751062576,,,,,1840900,
2018-05-08,,,,,,,,127.47942352294922,,,,,128.044713238974,,,,,125.81941296877291,,,,,126.20524541476264,,,,,2189300,
2018-05-09,,,,,,,,130.2520751953125,,,,,130.58407182392918,,,,,127.49735754061268,,,,,128.50234288113944,,,,,2332600,
2018-05-10,,,,,,,,131.55316162109375,,,,,132.3517581224352,,,,,129.70472569832896,,,,,130.53024010598546,,,,,2413800,
2018-05-11,,,,,,,,132.19024658203125,,,,,133.69770405573868,,,,,131.14039350147775,,,,,131.7326148054536,,,,,2487000,
2018-05-14,,,,,,,,131.6787109375,,,,,133.35665673982143,,,,,130.81729733222997,,,,,133.11439571571512,,,,,3483900,
2018-05-15,,,,,,,,130.58404541015625,,,,,131.40955962494718,,,,,128.59203865796394,,,,,130.40458817941197,,,,,3135000,
2018-05-16,,,,,,,,132.21713256835938,,,,,132.44145752100897,,,,,130.66479403799397,,,,,130.66479403799397,,,,,1887400,
2018-05-17,,,,,,,,131.7325897216797,,,,,132.8901142037425,,,,,130.47637539945805,,,,,132.1722715803119,,,,,4095700,
2018-05-18,,,,,,,,139.30581665039062,,,,,140.9658270275787,,,,,131.1044956896238,,,,,131.45444212098053,,,,,7788800,
2018-05-21,,,,,,,,142.0694580078125,,,,,144.81519279987373,,,,,140.06848358283102,,,,,143.1192969758532,,,,,4922000,
2018-05-22,,,,,,,,139.16224670410156,,,,,143.03858908086374,,,,,138.99175752201563,,,,,142.07847155720535,,,,,2462000,
2018-05-23,,,,,,,,140.4992218017578,,,,,140.5979253397025,,,,,137.33175420913705,,,,,137.94191157700604,,,,,2005000,
2018-05-24,,,,,,,,141.9348907470703,,,,,142.35662279284315,,,,,139.92494774598433,,,,,142.25791925677484,,,,,2426800,
2018-05-25,,,,,,,,142.6707000732422,,,,,143.0206465257534,,,,,141.38756764460496,,,,,141.50420733430107,,,,,2096700,
2018-05-29,,,,,,,,139.09048461914062,,,,,142.57201341469982,,,,,137.7445344590075,,,,,140.91200274051707,,,,,3350500,
2018-05-30,,,,,,,,139.15330505371094,,,,,140.11340906794734,,,,,138.37265832616498,,,,,139.7814124029843,,,,,2870600,
2018-05-31,,,,,,,,134.15530395507812,,,,,139.1443029311701,,,,,134.11044991316683,,,,,139.00969973030627,,,,,4754600,
2018-06-01,,,,,,,,137.63685607910156,,,,,138.22009564321067,,,,,135.0705773519392,,,,,135.22311671960293,,,,,2655900,
2018-06-04,,,,,,,,135.97682189941406,,,,,138.29185730276845,,,,,135.6537933851853,,,,,137.94191088666315,,,,,1737000,
2018-06-05,,,,,,,,138.58799743652344,,,,,138.69568275867834,,,,,136.3088612113196,,,,,136.68572560957946,,,,,1872200,
2018-06-06,,,,,,,,142.2668914794922,,,,,142.2758595488208,,,,,138.8840672701963,,,,,139.2070957582419,,,,,2468100,
2018-06-07,,,,,,,,142.35667419433594,,,,,143.84619584312023,,,,,141.477323813849,,,,,142.16824881580325,,,,,2192300,
2018-06-08,,,,,,,,140.98377990722656,,,,,142.32076191484515,,,,,140.02367597047106,,,,,141.89006172320308,,,,,1390300,
2018-06-11,,,,,,,,140.58895874023438,,,,,141.5490763212176,,,,,139.4314477537832,,,,,140.75944793249954,,,,,1925100,
2018-06-12,,,,,,,,141.40548706054688,,,,,142.31176871650865,,,,,140.472301194802,,,,,140.472301194802,,,,,2548600,
2018-06-13,,,,,,,,137.59193420410156,,,,,141.6926004495904,,,,,137.22403803710228,,,,,141.6926004495904,,,,,2386100,
2018-06-14,,,,,,,,134.7565155029297,,,,,138.09447279828544,,,,,134.6039761367945,,,,,137.29587629809998,,,,,3072100,
2018-06-15,,,,,,,,133.47335815429688,,,,,134.77444025174472,,,,,130.72762269151062,,,,,133.31185074670225,,,,,5991000,
2018-06-18,,,,,,,,132.6119842529297,,,,,132.92604478474107,,,,,131.58906262104546,,,,,132.25306966661424,,,,,2947200,
2018-06-19,,,,,,,,127.66783905029297,,,,,130.10849607194496,,,,,127.00383214132363,,,,,130.10849607194496,,,,,3752500,
2018-06-20,,,,,,,,129.5252685546875,,,,,129.97391858266812,,,,,126.41163626516507,,,,,127.9998475061836,,,,,2609600,
2018-06-21,,,,,,,,127.42557525634766,,,,,129.04071808576577,,,,,126.25011438073876,,,,,128.73563935457352,,,,,2784400,
2018-06-22,,,,,,,,128.4664306640625,,,,,130.43151972176474,,,,,128.19723794393568,,,,,128.92404870408077,,,,,2315000,
2018-06-25,,,,,,,,125.30794525146484,,,,,127.34482017825485,,,,,124.41064521044694,,,,,127.17433097978753,,,,,3705200,
2018-06-26,,,,,,,,125.30794525146484,,,,,126.63595917020402,,,,,124.47346278533999,,,,,125.6489236483995,,,,,1832500,
2018-06-27,,,,,,,,125.06563568115234,,,,,128.61893480061843,,,,,124.84131075774187,,,,,126.45643925293186,,,,,2433700,
2018-06-28,,,,,,,,125.72395324707031,,,,,126.67982102248916,,,,,123.83025683156939,,,,,124.975487368624,,,,,1619900,
2018-06-29,,,,,,,,126.066650390625,,,,,128.6998004640868,,,,,125.86826114620114,,,,,126.34619511872287,,,,,1906200,
2018-07-02,,,,,,,,127.29302215576172,,,,,127.44632039977277,,,,,124.33523704346237,,,,,124.49754797482889,,,,,1867400,
2018-07-03,,,,,,,,126.46342468261719,,,,,128.05052482550698,,,,,126.12074986092425,,,,,127.87017472560619,,,,,1580700,
2018-07-05,,,,,,,,125.97644805908203,,,,,127.13973150936967,,,,,124.51559455017359,,,,,126.75196577266416,,,,,3014900,
2018-07-06,,,,,,,,126.22893524169922,,,,,126.51750635927735,,,,,124.35326425692604,,,,,126.1838442845991,,,,,2059600,
2018-07-09,,,,,,,,130.2327880859375,,,,,131.4501752970092,,,,,126.58064021255252,,,,,127.03152232630795,,,,,2149800,
2018-07-10,,,,,,,,130.3500213623047,,,,,131.91908230614825,,,,,129.66467174560972,,,,,131.06240904510963,,,,,1531900,
2018-07-11,,,,,,,,127.52747344970703,,,,,128.55548394170546,,,,,126.86016308268682,,,,,128.203796503912,,,,,2396600,
2018-07-12,,,,,,,,126.9684066772461,,,,,128.76290869347827,,,,,126.77001744532643,,,,,127.87918359845533,,,,,1681700,
2018-07-13,,,,,,,,124.06472778320312,,,,,126.99546161027884,,,,,123.97454585382242,,,,,126.87822785405004,,,,,5103500,
2018-07-16,,,,,,,,122.8834228515625,,,,,124.38936755488496,,,,,122.11691770611701,,,,,124.10982282837666,,,,,3726400,
2018-07-17,,,,,,,,124.44342041015625,,,,,124.54261499131098,,,,,121.17001299187541,,,,,121.49464855203405,,,,,2704800,
2018-07-18,,,,,,,,125.53459167480469,,,,,125.78708453259705,,,,,123.88436165148619,,,,,124.26310093817472,,,,,2397700,
2018-07-19,,,,,,,,126.51750183105469,,,,,127.41926590146872,,,,,124.57870082376786,,,,,124.77709002004516,,,,,2303400,
2018-07-20,,,,,,,,123.69497680664062,,,,,125.51654409516406,,,,,123.18097843779574,,,,,124.58772819652218,,,,,2832100,
2018-07-23,,,,,,,,122.21611785888672,,,,,123.37940154357031,,,,,121.99968946736075,,,,,123.09083035486903,,,,,2789900,
2018-07-24,,,,,,,,126.10271453857422,,,,,128.04151601070572,,,,,122.03576255945742,,,,,123.4244735065265,,,,,5146300,
2018-07-25,,,,,,,,127.43731689453125,,,,,128.4743401680783,,,,,122.77518410799935,,,,,125.86824231245986,,,,,4371300,
2018-07-26,,,,,,,,128.7087860107422,,,,,130.0434067844756,,,,,127.43730908849096,,,,,128.00541111423618,,,,,3585300,
2018-07-27,,,,,,,,126.9684066772461,,,,,129.71879033810492,,,,,125.92235686527516,,,,,129.71879033810492,,,,,2321400,
2018-07-30,,,,,,,,124.62378692626953,,,,,128.60958231110908,,,,,124.30817776981142,,,,,127.77094836299864,,,,,2994500,
2018-07-31,,,,,,,,130.56646728515625,,,,,131.43216720235955,,,,,126.24702166950487,,,,,126.37326814078105,,,,,4856500,
2018-08-01,,,,,,,,127.96932983398438,,,,,130.71971272773993,,,,,127.34711048558091,,,,,129.4933131633027,,,,,2198500,
2018-08-02,,,,,,,,128.1316375732422,,,,,129.83597090457823,,,,,126.56257709158979,,,,,127.05853626095171,,,,,1343200,
2018-08-03,,,,,,,,129.27691650390625,,,,,129.85404504259125,,,,,128.05952932770006,,,,,128.18577576554273,,,,,1873700,
2018-08-06,,,,,,,,129.7909393310547,,,,,130.62958735131215,,,,,128.75391580819584,,,,,128.89820140993533,,,,,1472900,
2018-08-07,,,,,,,,131.76571655273438,,,,,132.90194769959328,,,,,130.31387634494368,,,,,130.31387634494368,,,,,1549900,
2018-08-08,,,,,,,,130.58445739746094,,,,,131.94612999765016,,,,,130.00732892262528,,,,,131.5944287884663,,,,,2329000,
2018-08-09,,,,,,,,126.09369659423828,,,,,129.8179873459132,,,,,125.02960762526098,,,,,129.44826070144808,,,,,3782500,
2018-08-10,,,,,,,,123.58678436279297,,,,,125.63379291643233,,,,,122.52269546889451,,,,,125.34522177238208,,,,,2413100,
2018-08-13,,,,,,,,123.46055603027344,,,,,123.83929539250191,,,,,122.28825966537683,,,,,123.54171151650135,,,,,2155200,
2018-08-14,,,,,,,,125.02957916259766,,,,,125.91331783255251,,,,,123.97451688258444,,,,,124.0737114777905,,,,,2808800,
2018-08-15,,,,,,,,122.36936950683594,,,,,123.92040465541231,,,,,119.78131128372571,,,,,123.77611911605024,,,,,2563100,
2018-08-16,,,,,,,,123.85731506347656,,,,,124.55166357184063,,,,,122.9645635757993,,,,,123.9384705369483,,,,,2996000,
2018-08-17,,,,,,,,126.7790298461914,,,,,128.4022082128341,,,,,119.32144956806026,,,,,120.9987178271225,,,,,8811200,
2018-08-20,,,,,,,,126.72488403320312,,,,,128.20377632860632,,,,,126.01249658253919,,,,,127.69879072917483,,,,,3509600,
2018-08-21,,,,,,,,129.7007293701172,,,,,130.205715053705,,,,,126.87820339455847,,,,,126.90525521619153,,,,,1945200,
2018-08-22,,,,,,,,128.60061645507812,,,,,130.04344494090216,,,,,128.564551934857,,,,,129.62862727928228,,,,,1277900,
2018-08-23,,,,,,,,127.3110580444336,,,,,128.33005595270387,,,,,126.15680101552087,,,,,128.23988779221864,,,,,1414700,
2018-08-24,,,,,,,,130.5393829345703,,,,,130.62055217146863,,,,,127.40124731612472,,,,,127.8882076981947,,,,,1945400,
2018-08-27,,,,,,,,131.83790588378906,,,,,132.8118127424008,,,,,130.99024544611805,,,,,130.99024544611805,,,,,1902500,
2018-08-28,,,,,,,,132.1084747314453,,,,,133.91200339672102,,,,,131.45019062137257,,,,,132.68560335394025,,,,,1535200,
2018-08-29,,,,,,,,131.64854431152344,,,,,132.55030840055684,,,,,131.35997319831532,,,,,132.43307466583752,,,,,1687800,
2018-08-30,,,,,,,,129.24085998535156,,,,,131.80186717420767,,,,,128.88014602646513,,,,,131.32393321853488,,,,,1491800,
2018-08-31,,,,,,,,129.67369079589844,,,,,129.99832644848783,,,,,128.22184992734995,,,,,128.61862836494024,,,,,1181300,
2018-09-04,,,,,,,,127.77999114990234,,,,,129.56548050763465,,,,,127.13974623952647,,,,,129.28593579241442,,,,,1698900,
2018-09-05,,,,,,,,130.64761352539062,,,,,130.83697631902714,,,,,127.17581553719097,,,,,127.17581553719097,,,,,2232100,
2018-09-06,,,,,,,,130.84597778320312,,,,,131.79281909024905,,,,,129.99831731876006,,,,,130.74678318077196,,,,,1446700,
2018-09-07,,,,,,,,133.12741088867188,,,,,133.77668200686344,,,,,129.87204261212054,,,,,130.84594928940788,,,,,3136300,
2018-09-10,,,,,,,,134.01116943359375,,,,,135.85076222538797,,,,,133.46109275764542,,,,,133.9119748277726,,,,,1872100,
2018-09-11,,,,,,,,134.00213623046875,,,,,134.9670165577101,,,,,132.45110104590304,,,,,133.01019032412088,,,,,1152200,
2018-09-12,,,,,,,,133.26271057128906,,,,,135.17444624626515,,,,,132.17158360956384,,,,,133.87591737409977,,,,,1949800,
2018-09-13,,,,,,,,134.24560546875,,,,,135.40888876191175,,,,,133.77669808467618,,,,,134.21855364889294,,,,,1502100,
2018-09-14,,,,,,,,133.2446746826172,,,,,135.3097224285036,,,,,132.42407970919385,,,,,134.27268533136598,,,,,2002200,
2018-09-17,,,,,,,,134.39895629882812,,,,,135.66143467881784,,,,,133.50621837451413,,,,,133.71362032786163,,,,,2131000,
2018-09-18,,,,,,,,134.39895629882812,,,,,136.0491867550689,,,,,133.36193277225834,,,,,134.8047612751516,,,,,1529700,
2018-09-19,,,,,,,,137.41983032226562,,,,,138.64623004574634,,,,,134.6333825622416,,,,,134.66944707183154,,,,,2373000,
2018-09-20,,,,,,,,138.93482971191406,,,,,141.36959052449274,,,,,138.16832456729162,,,,,139.08812798887234,,,,,2762200,
2018-09-21,,,,,,,,137.79855346679688,,,,,139.8365488957579,,,,,137.66329437187758,,,,,139.20530309326372,,,,,2514000,
2018-09-24,,,,,,,,136.66236877441406,,,,,137.38378289436392,,,,,134.99409948201938,,,,,137.14931539347805,,,,,1713500,
2018-09-25,,,,,,,,136.42788696289062,,,,,137.3927811710746,,,,,135.4089028691843,,,,,136.79761355255897,,,,,1400000,
2018-09-26,,,,,,,,137.35670471191406,,,,,138.3666760301458,,,,,135.93191588236445,,,,,136.19342139875403,,,,,1784900,
2018-09-27,,,,,,,,136.98532104492188,,,,,139.5036322617739,,,,,136.78602903589518,,,,,138.05423834566068,,,,,1494500,
2018-09-28,,,,,,,,136.1791229248047,,,,,137.83686283878328,,,,,135.91641349350604,,,,,136.37841496839428,,,,,1737000,
2018-10-01,,,,,,,,136.65921020507812,,,,,138.11765784494403,,,,,136.04321294340775,,,,,137.43825702803343,,,,,2670300,
2018-10-02,,,,,,,,140.2464599609375,,,,,140.3732809005191,,,,,136.24251210604947,,,,,136.9038055547102,,,,,2149200,
2018-10-03,,,,,,,,143.3173370361328,,,,,143.94237414760076,,,,,140.51819529633232,,,,,140.99830407869652,,,,,2973700,
2018-10-04,,,,,,,,143.40792846679688,,,,,144.3047425602521,,,,,141.0345592662199,,,,,143.08181550758096,,,,,3882500,
2018-10-05,,,,,,,,141.67767333984375,,,,,143.76117138181465,,,,,140.1648762535819,,,,,143.5800006439131,,,,,1948300,
2018-10-08,,,,,,,,139.34059143066406,,,,,140.7809179132086,,,,,137.75532278294068,,,,,139.33152390631184,,,,,2863700,
2018-10-09,,,,,,,,136.28782653808594,,,,,139.259072225992,,,,,135.97983476100427,,,,,138.56156387597426,,,,,2107400,
2018-10-10,,,,,,,,133.57925415039062,,,,,136.5233241098554,,,,,132.76396494507253,,,,,135.88015197529703,,,,,2861400,
2018-10-11,,,,,,,,132.68243408203125,,,,,136.78601337756268,,,,,131.80374136712166,,,,,132.96325083830155,,,,,3309500,
2018-10-12,,,,,,,,134.44883728027344,,,,,135.88010942490857,,,,,132.12076525979523,,,,,135.05576677701197,,,,,1881000,
2018-10-15,,,,,,,,134.47608947753906,,,,,135.97983353673695,,,,,133.66986758452651,,,,,134.11374783981674,,,,,1678300,
2018-10-16,,,,,,,,137.6556396484375,,,,,137.98175252091903,,,,,134.258636319439,,,,,135.8620119385681,,,,,2124500,
2018-10-17,,,,,,,,137.36575317382812,,,,,138.12667858982675,,,,,135.36377982912032,,,,,136.89469818287773,,,,,1516000,
2018-10-18,,,,,,,,133.34368896484375,,,,,136.8403379557524,,,,,131.9939552794347,,,,,136.31493316388688,,,,,2491800,
2018-10-19,,,,,,,,132.1751251220703,,,,,134.9742522712494,,,,,131.68594895045342,,,,,133.63357229346934,,,,,1901500,
2018-10-22,,,,,,,,131.74935913085938,,,,,133.11721395227897,,,,,130.7438457466885,,,,,133.0266355041867,,,,,1702300,
